Customer_ID,Company_Name,Location,Business_Size,Industry_Type,Bounce_Rate,Time_Spent,Annual_Revenue,Website_Visits
4d95ff68,"Rodriguez, Miller and Wright",Dublin,Large,Fashion,26.73,8.45,790510,12150
9350364a,"Schaefer, Williams and Patterson",Lisbon,Small,Health,21.02,13.68,139621,12153
0dd333a6,Cannon-Cochran,Berlin,Small,Fashion,52.42,6.73,118428,10519
8ded279c,Patton Ltd,Madrid,Small,Home Decor,43.39,11.31,117449,17931
a967fb1a,"Mcdonald, Dawson and Hill",Madrid,Large,Health,63.45,9.16,729660,6593
579502dc,Graham and Sons,Rome,Medium,Home Decor,58.11,8.99,422577,5142
61d40a99,Mendoza-Leblanc,London,Large,Fashion,30.75,2.0,890696,16163
5be55dbb,Harris-Russo,London,Small,Home Decor,51.73,3.63,129748,15806
ce4af782,Tate-Snyder,London,Medium,Fashion,75.57,11.51,427412,10805
191292de,Hendrix-Butler,Madrid,Medium,Fashion,67.39,12.13,258062,14941
07a66fd2,"Davis, Hawkins and Vega",Lisbon,Small,Health,79.69,14.75,63737,3719
eb76fcd2,Delgado-Duncan,Berlin,Large,Electronics,58.29,3.94,763601,12197
770428c0,Lucero-Warren,Amsterdam,Large,Fashion,66.52,9.09,819688,17111
87ef8fd9,Rodriguez-Roberts,London,Medium,Home Decor,54.59,13.43,161883,19771
dce1d6a0,Blankenship-Ramos,Berlin,Small,Groceries,48.08,1.66,91369,5843
f130c5dc,Cardenas and Sons,Amsterdam,Medium,Health,32.46,12.52,345911,3930
9ca4338f,"Williams, Powers and Mercer",Rome,Large,Health,52.31,1.29,878490,16226
f48659cd,George-Fuentes,Dublin,Large,Home Decor,31.71,10.43,510473,4982
490e2d68,Vazquez-Mitchell,London,Large,Electronics,67.24,2.12,630349,18453
24daa6b6,Sanchez-Hess,Berlin,Large,Groceries,38.44,10.05,665229,12454
f8ade013,Butler-Hanna,London,Small,Groceries,22.54,1.83,119614,11750
f387ae86,Nguyen LLC,London,Large,Fashion,22.56,5.59,961017,5444
a93f5f42,Bowman Ltd,Madrid,Small,Groceries,32.4,1.98,94990,18397
b59fcce8,"Swanson, Perry and Woodward",Lisbon,Small,Groceries,65.45,2.96,107654,3584
79efc939,Norris Group,Paris,Large,Home Decor,50.58,9.39,797980,9039
c9aec243,Garcia-Pineda,Paris,Medium,Electronics,67.91,1.84,153730,11940
ea311db6,Gomez-Ashley,Rome,Medium,Fashion,42.0,14.38,386120,9071
40720a93,Savage LLC,London,Large,Home Decor,71.65,12.49,625520,16969
a24ad30b,Nixon PLC,Berlin,Medium,Home Decor,67.39,2.62,349141,10508
e6b5a206,Morton-Meyers,Paris,Medium,Health,22.56,2.88,416369,8863
958fe10c,Jones-Scott,Lisbon,Medium,Electronics,47.42,12.97,435581,14822
f8988a46,"Montoya, Brown and Moore",Amsterdam,Medium,Fashion,40.59,4.49,242846,18079
05c0c99b,Powers LLC,London,Medium,Home Decor,35.39,12.44,366117,3508
4768dc73,Kent-Collins,Dublin,Small,Health,79.95,7.47,92379,7708
37608271,Calderon-Keller,Rome,Large,Home Decor,44.58,4.72,695720,5077
c2c38c35,"Thompson, Marshall and Edwards",Dublin,Small,Health,52.81,2.9,78048,1271
cfadaeab,"Barrett, Roberts and Hanson",Madrid,Small,Groceries,45.18,6.91,116730,4357
4c0ecadd,Wilson-Hester,Madrid,Large,Home Decor,60.59,7.35,777280,19973
031b4d6f,Salazar-Contreras,Paris,Large,Home Decor,67.65,13.97,801647,14492
d43feddd,"Pineda, Powell and Lopez",Dublin,Medium,Groceries,44.13,10.73,495651,1117
726e2110,Delgado-Bennett,Berlin,Small,Health,52.19,13.01,130434,17683
291d5fc4,"Pena, Hudson and Nguyen",Lisbon,Medium,Home Decor,65.26,5.91,274325,11769
4f65b4ac,Wright Ltd,Lisbon,Small,Groceries,27.4,4.72,75761,1697
be566c2b,"King, Beck and Perkins",Amsterdam,Large,Health,79.11,12.04,897180,13574
cbc1d40f,Holloway PLC,Madrid,Large,Fashion,32.19,14.26,809670,17511
d36a40e1,Lopez PLC,London,Large,Groceries,32.33,7.58,841784,12768
60b93598,Ward-Montoya,Paris,Large,Electronics,32.87,4.98,748983,15729
2726e7bb,"Cooper, Rodriguez and Moore",Dublin,Medium,Fashion,33.95,1.12,156531,4693
5eb13449,"Lam, Brennan and Cochran",Rome,Small,Health,69.55,13.23,53039,7104
51591b35,"Erickson, Aguirre and Green",Berlin,Medium,Electronics,40.92,12.03,170720,9584
b6164f94,Sawyer Group,London,Large,Electronics,71.74,4.26,544561,2141
ee87c30f,"Ramsey, Thomas and Diaz",Rome,Medium,Groceries,28.04,4.76,296538,3172
3af15cf7,Hoffman-Spencer,Dublin,Small,Groceries,61.37,12.74,85666,4267
57fecf1b,Greer-Rivera,Paris,Small,Home Decor,42.27,11.93,122199,3466
4dbae4fd,Garcia-Leblanc,Dublin,Large,Groceries,62.88,5.33,832552,5733
43a710d1,Larson LLC,Berlin,Medium,Health,77.13,1.39,442564,16553
f58241e4,"Joyce, Bond and Gonzalez",Berlin,Large,Groceries,78.98,13.12,801118,14332
48643fda,Lewis-Lewis,Paris,Small,Electronics,42.39,14.89,89131,5723
7c70f094,"Lopez, Jones and Gray",Berlin,Medium,Fashion,35.9,13.46,488526,8011
740a3921,Harris PLC,Berlin,Medium,Fashion,26.47,12.6,177063,2161
816e9820,Mcdonald Group,Paris,Medium,Groceries,51.55,2.39,350007,8048
5c9a7870,Weaver-Levine,Dublin,Medium,Fashion,28.96,6.59,492255,6565
a40bcb92,"Stone, Gonzalez and Reeves",Dublin,Small,Fashion,21.91,5.69,80991,13809
dc5a68be,"Nolan, Fernandez and Carlson",Amsterdam,Large,Electronics,24.2,6.05,714576,18816
bf3f3108,"Holmes, Scott and Bailey",Dublin,Small,Home Decor,47.89,9.47,53935,2963
048d670f,Guerra Group,London,Medium,Electronics,28.19,14.37,445220,1403
578db3de,"Rice, Moss and Barnett",Dublin,Medium,Electronics,56.92,2.25,168145,15793
507a7a4e,Spears-Thompson,Berlin,Small,Fashion,26.55,8.57,99895,19558
fc974094,Smith-Leonard,Dublin,Large,Health,48.36,2.06,704393,17240
f9574e40,Garcia Group,Berlin,Small,Fashion,21.5,12.53,91446,10153
29f151b7,Carter-Shepherd,Amsterdam,Small,Groceries,26.66,3.34,58965,16530
cc5195d4,Whitaker Inc,Dublin,Medium,Home Decor,38.38,6.7,225865,8391
8deda869,Garcia LLC,Madrid,Medium,Electronics,31.02,3.02,489711,14019
46d150b3,Hill LLC,Dublin,Small,Home Decor,30.87,13.76,85373,3696
d5ab7fac,"Calhoun, Garza and Charles",Berlin,Large,Fashion,55.0,5.27,931643,15617
3eba6d40,Mcdonald Inc,Lisbon,Small,Groceries,57.02,3.92,73937,14784
82c66198,Johnson-Robertson,Rome,Medium,Fashion,33.48,2.83,364421,3585
b7f2c9c7,Mathis-Espinoza,Lisbon,Large,Home Decor,63.21,1.34,855010,5388
e5e35bb5,Meza PLC,Madrid,Medium,Home Decor,55.06,5.91,350417,2214
73804ed6,Howell-Patel,Berlin,Small,Fashion,54.5,2.55,120388,3979
c74a7364,Weaver PLC,Berlin,Medium,Health,72.85,14.91,299703,18559
4b1dffcc,Hunter-Wright,Amsterdam,Medium,Groceries,53.36,12.08,419325,14805
a4d7ef04,Oconnor PLC,Berlin,Small,Groceries,42.76,1.82,51267,17390
b01e1eda,Krause LLC,Madrid,Medium,Groceries,35.53,8.16,270965,15362
0bcedef7,Miller-Adkins,London,Large,Fashion,54.31,7.87,824908,19587
4c350339,"Richmond, Singh and Brown",Berlin,Small,Groceries,38.05,1.7,124878,18337
f4314715,"Rogers, Peterson and Harris",Paris,Medium,Health,77.72,9.75,253485,11683
fb87d078,Foster and Sons,Paris,Medium,Health,36.14,7.12,385431,2280
991941c3,Castaneda PLC,Berlin,Small,Electronics,54.45,8.39,91754,9988
8488577d,Mann-Holloway,Amsterdam,Small,Electronics,62.86,1.14,58640,6455
d422a4e2,Lowe LLC,Paris,Large,Groceries,61.18,11.4,954149,1476
8df219a8,Garza-Singleton,Rome,Medium,Fashion,72.72,11.66,151038,2997
e1dea41a,Robbins-Finley,Dublin,Small,Health,51.14,4.48,88232,14215
544fe4f3,"Osborn, Schmidt and Munoz",Lisbon,Small,Health,26.67,1.07,117653,18075
e662beba,Pace Group,London,Small,Home Decor,27.15,12.18,53033,19993
c635f579,Reeves Inc,London,Medium,Health,65.18,9.79,273259,5550
dc021e07,Brandt-Cook,Lisbon,Small,Groceries,64.53,9.15,119721,19912
b78d2779,Potts-Bryan,Lisbon,Large,Health,22.68,1.12,916892,12037
a20ada48,Rubio-Bryan,Madrid,Large,Fashion,76.57,13.13,787108,14934
7e5312ea,"Long, Pratt and Anderson",Lisbon,Medium,Groceries,34.7,1.71,462856,17877
2e471db4,Bowen Group,Madrid,Large,Electronics,34.94,2.66,550742,9005
b1655542,Reyes-Khan,Lisbon,Small,Fashion,51.4,2.19,62119,19195
976250a1,"Murphy, Smith and Donaldson",Rome,Large,Home Decor,39.78,2.98,800591,11126
63f23dfd,Smith-Hoffman,Berlin,Small,Electronics,58.16,12.27,137127,1394
64987f91,"Hall, Rose and Allen",London,Medium,Electronics,39.44,4.35,366465,14471
540aa607,Silva-Weeks,Dublin,Medium,Home Decor,42.5,9.05,463121,9204
aa74c102,"Higgins, Hogan and Jones",Madrid,Large,Home Decor,71.79,7.05,577737,2758
f1b176c2,Romero Group,London,Small,Health,28.28,13.34,144505,1525
845ea618,"Jensen, Sparks and Hart",Berlin,Large,Health,74.61,10.64,579801,5514
44f71982,Carroll-Ward,Paris,Large,Groceries,55.79,11.74,500592,5891
9e8fdf66,Gomez and Sons,Amsterdam,Small,Fashion,51.85,8.01,59178,17281
690ad8b5,Shannon Group,Madrid,Large,Home Decor,74.29,7.55,914014,12747
0b570ae4,"Taylor, Walters and Marks",Paris,Medium,Home Decor,29.59,14.03,330587,15890
fb438502,Walters-Proctor,Dublin,Small,Home Decor,25.23,9.68,123402,5570
cdd79e24,Vincent-Nguyen,Rome,Small,Health,26.97,6.86,59102,6789
73bbe632,Johnson Group,Rome,Medium,Health,21.07,10.32,358448,4749
19f8b1f1,"Goodman, Rodriguez and Maynard",Dublin,Small,Groceries,56.1,4.07,84668,14974
5ae4cccf,Gray-Foster,Amsterdam,Small,Fashion,25.12,8.86,118468,5696
68e7ad5d,Smith Ltd,Lisbon,Small,Fashion,25.38,13.31,73039,7570
ec12030e,Mitchell and Sons,Berlin,Large,Groceries,24.12,2.25,515396,9666
a01ec2cd,Jackson-Johnson,Rome,Small,Groceries,64.13,7.09,92611,8352
4f85e650,Holmes PLC,Madrid,Medium,Groceries,63.52,14.59,310150,6823
73ebec19,"Castro, Meadows and Flynn",Berlin,Medium,Groceries,79.25,12.93,307206,13544
f93a86a6,Smith-Willis,Dublin,Small,Health,25.29,4.31,97965,17358
50b87cf0,"Velazquez, Harris and York",Paris,Large,Home Decor,49.51,3.08,623144,12459
995cabc8,"Pearson, Adams and Lambert",Amsterdam,Small,Groceries,79.95,8.49,71388,11415
f5ec1b46,"Hopkins, Nguyen and Rose",London,Large,Electronics,69.56,10.35,596088,13918
bc55529e,Austin Ltd,Lisbon,Small,Health,43.52,6.86,100780,12504
645fe5c0,Brown-Herring,Amsterdam,Small,Electronics,36.56,2.07,131448,15481
320157dc,"Allen, Paul and Thomas",Amsterdam,Large,Groceries,50.64,12.82,914244,10615
9214e3e8,Townsend-Vega,Lisbon,Medium,Fashion,59.74,9.09,485079,7805
55d68f31,"Smith, Sosa and Black",Rome,Small,Fashion,44.77,14.06,116880,10938
f00984a3,Harper Ltd,Lisbon,Medium,Electronics,27.53,5.38,292541,7864
45dc1e07,Powell-Torres,Madrid,Small,Home Decor,63.56,13.3,148815,13399
aec282dc,Smith-Moore,Berlin,Small,Electronics,25.21,12.07,106731,9283
5702585a,James-Noble,Rome,Small,Home Decor,35.41,12.0,52253,14096
0624bc69,"Green, Thornton and Reid",Madrid,Medium,Fashion,65.98,2.42,471105,17156
ad576aac,Reed PLC,Paris,Large,Health,24.82,3.05,630589,1082
4b608352,Thompson PLC,Amsterdam,Small,Home Decor,33.52,10.48,87683,17398
659fca80,"Morrison, Swanson and Gutierrez",Berlin,Large,Fashion,51.69,4.88,920150,14755
bfcb758d,"Jones, Barrett and Martinez",Dublin,Medium,Groceries,35.58,11.84,332094,4222
1a2df1f3,"White, Turner and Jackson",London,Small,Electronics,25.47,12.41,98636,11190
a4364782,Stanton and Sons,Paris,Large,Home Decor,24.94,11.17,629570,1960
1c07e7a4,"Hall, Lyons and Arnold",London,Large,Groceries,23.06,9.56,998631,18297
22e377b0,Duke-Pugh,Amsterdam,Small,Electronics,49.8,2.41,145680,17555
ac5dcee0,"Blevins, Garcia and Vega",Amsterdam,Small,Fashion,32.16,1.87,141601,7607
d665669a,"Smith, Bright and Jimenez",London,Large,Groceries,53.05,9.29,816875,2621
4e4ddef0,Brown and Sons,London,Small,Home Decor,21.95,1.18,89035,16559
b5779aa1,"Perez, Norman and Hayes",London,Small,Fashion,65.01,7.95,62963,16290
658f1ad5,Baldwin-Kelly,Amsterdam,Small,Fashion,73.08,11.61,70393,12625
9fa2a948,"Aguirre, Wright and Rhodes",Dublin,Large,Health,35.5,9.15,649368,16291
c46a2df8,Mcfarland-Day,Rome,Medium,Fashion,57.72,2.08,379402,12164
82a9d6a9,"Johnson, Hernandez and Castaneda",Paris,Medium,Health,29.94,2.67,397752,6454
d22d5cd3,Flores-Day,Lisbon,Large,Fashion,48.3,11.91,813915,2842
7d48a33b,Reyes Ltd,Paris,Medium,Fashion,76.73,2.48,164413,19105
f6ba1242,"Larson, Mcgee and Sherman",London,Large,Groceries,78.56,3.16,968587,7645
4973e8d8,"Gay, Duarte and Lane",Amsterdam,Medium,Groceries,49.42,2.69,253791,16897
08ac6f52,Smith-Lam,Rome,Small,Fashion,46.84,6.87,63899,1228
c19e6abc,Clements-Banks,Berlin,Medium,Health,20.9,11.12,437856,13004
2e652f7d,Duncan PLC,Rome,Medium,Health,21.89,3.38,284687,10606
98f26be9,Ward-Farley,Paris,Small,Electronics,72.58,14.5,71268,4982
e902e627,Fowler-Nichols,Amsterdam,Large,Fashion,67.36,6.38,850691,13531
7c8ee841,"Gutierrez, Santiago and Kramer",Rome,Medium,Home Decor,43.9,7.61,353914,15499
359efc8a,"Murray, Sims and Richardson",Rome,Small,Groceries,57.18,2.66,125768,12949
bb0416a1,"Moran, Parks and Gray",Berlin,Small,Home Decor,23.3,2.62,103290,10771
827465ec,Mccullough-Williams,Berlin,Medium,Fashion,20.26,13.99,264078,7475
549c2115,"Miller, Thompson and Rivera",Rome,Small,Health,66.01,13.5,70518,10242
dd3d9b83,Alvarado-Patel,Paris,Large,Fashion,57.2,13.12,802980,5487
68090a3f,"Hamilton, Anderson and Vasquez",Madrid,Large,Home Decor,50.2,4.09,505358,10877
792846ef,Harris-Riley,London,Large,Groceries,56.04,12.33,926796,1506
4111880d,Hart PLC,Rome,Small,Fashion,28.84,6.16,59341,13355
12d46f6b,"Sampson, Bates and Williamson",Lisbon,Large,Home Decor,65.82,11.0,703495,10528
aa0a0151,Elliott PLC,Amsterdam,Large,Electronics,33.87,13.15,822157,11813
89d181cf,"Pugh, Clark and Keller",Paris,Medium,Health,25.44,1.04,158953,4882
9a6ab9be,Brooks Inc,Madrid,Medium,Groceries,35.57,14.91,407208,17566
db1eadd5,Estes-Bird,Amsterdam,Small,Home Decor,48.35,8.73,92067,4642
997ed35d,"Gonzalez, Armstrong and Vincent",Berlin,Large,Fashion,74.35,13.71,672762,4227
a62c4ed4,"Smith, Martin and Jensen",Berlin,Small,Health,42.33,8.88,116412,4226
2ac6b03b,"Phelps, Bean and Sullivan",Rome,Medium,Home Decor,29.29,12.96,485278,2494
2983ffad,Gaines-Edwards,Lisbon,Small,Electronics,64.06,1.26,88749,10591
56912212,Nichols LLC,Amsterdam,Large,Home Decor,66.3,6.92,742524,16353
c5e9ea7d,Murillo-Alvarez,Berlin,Small,Home Decor,23.88,2.42,110383,7670
ac4d6429,"Calderon, Leonard and Smith",Dublin,Large,Groceries,27.35,6.38,638189,16751
dd389c91,"Torres, Sullivan and Yoder",Paris,Medium,Fashion,32.99,7.81,310902,8479
3f48bbd7,Williams Ltd,Dublin,Small,Groceries,37.79,2.02,89546,17490
15d83c4b,Armstrong-Powell,Rome,Large,Groceries,60.3,6.37,584934,19436
73428a79,Davis and Sons,Berlin,Medium,Home Decor,66.23,6.52,426865,14199
d0da6ae5,Thompson-Johnson,Berlin,Medium,Electronics,53.3,12.67,173957,15702
1b64341d,"Martinez, Thompson and Ramirez",Amsterdam,Medium,Home Decor,28.17,7.23,347787,7778
9a4a7bd5,Rodriguez LLC,Berlin,Medium,Fashion,71.58,10.89,327345,7823
fcef0c5c,Freeman-Meyer,Amsterdam,Medium,Groceries,61.5,6.01,215736,8139
b32716ee,"Castro, Gibbs and Allen",Amsterdam,Large,Health,70.15,9.5,713091,1989
7256c33d,Morrison PLC,Madrid,Large,Health,79.62,9.28,622556,6779
2fe3a93a,James and Sons,Dublin,Large,Home Decor,66.81,11.88,636162,1197
56c0d299,"Lopez, Reynolds and Valentine",Rome,Small,Health,76.62,9.46,68977,16540
2f5009bb,Gonzales-Robbins,Paris,Large,Groceries,64.53,14.4,671638,15725
decc3e70,"Reid, Lang and Smith",Amsterdam,Medium,Fashion,38.86,10.55,318648,14483
42a1c2cf,Mathis Ltd,Lisbon,Small,Groceries,50.01,13.35,115511,12108
6f41a98f,"Arellano, Martinez and Johnston",Rome,Medium,Electronics,46.18,2.08,164482,8904
1a4b644a,Smith and Sons,Madrid,Small,Electronics,48.61,13.04,148248,5267
702eeb1c,Trevino-Jenkins,Lisbon,Large,Electronics,30.82,10.89,591982,5824
dbd47220,"Lester, Beck and Blackwell",Lisbon,Small,Fashion,65.69,12.7,98626,17059
29c330d0,Alvarado Ltd,Amsterdam,Large,Fashion,78.12,2.49,586184,2874
5c649f6f,Gomez and Sons,Madrid,Small,Health,72.98,6.21,87873,9788
bfd99512,"Carney, Duarte and Maxwell",Amsterdam,Large,Health,33.96,6.25,992830,4393
17b6d701,Young Group,Amsterdam,Large,Fashion,32.44,12.99,593938,7133
16241513,Davis-Griffith,Dublin,Small,Groceries,79.69,14.78,122036,1455
a72bef85,Green Group,London,Medium,Electronics,60.72,4.76,190597,2984
23360f4b,Ortiz-Brown,Amsterdam,Large,Fashion,72.1,7.31,963229,1633
1ee25730,Ashley-Leonard,Paris,Small,Groceries,75.43,7.24,55156,12220
0dc57672,"Tyler, Ingram and Olson",Dublin,Small,Home Decor,55.0,3.92,104167,16035
d9a92fe0,Gomez LLC,Berlin,Medium,Home Decor,42.6,4.13,209314,15436
5a8c1a00,Lindsey-Romero,Berlin,Large,Home Decor,66.95,7.07,626703,19193
ceb07edf,"Walters, Wood and Austin",Dublin,Large,Electronics,77.47,1.46,708509,11652
788b1007,Gilmore Ltd,Madrid,Small,Electronics,72.86,9.62,130314,19023
79597f5c,Lowe PLC,Rome,Small,Health,33.14,9.47,66675,16139
6f3bafe7,"Jarvis, Marquez and Juarez",Berlin,Medium,Electronics,52.46,2.22,450204,4862
acad7acb,Daugherty and Sons,Amsterdam,Small,Home Decor,59.13,5.18,123821,15065
b99493aa,Wilkerson LLC,Dublin,Small,Groceries,63.11,7.34,134657,11850
b4ba4c5c,"Martin, Oliver and Young",Berlin,Medium,Electronics,53.18,5.25,257694,17031
5407ef25,"Reilly, Lewis and Page",Madrid,Large,Health,42.42,7.34,500300,17569
54aa851f,Huang and Sons,Amsterdam,Medium,Fashion,45.12,7.93,340520,14526
14665c10,Salinas Ltd,Dublin,Small,Fashion,52.74,10.31,63537,19515
8835b7e2,Boyle-Edwards,Berlin,Large,Fashion,29.95,11.8,974019,13170
4e2c1809,"Hays, Carey and West",Madrid,Small,Health,21.95,4.63,125028,2133
37f4d70b,Hall Group,Paris,Small,Electronics,40.91,3.69,77038,6679
3ea42326,Anderson-Stout,Dublin,Small,Electronics,41.45,1.57,99052,11858
3c00047a,Brown Ltd,Rome,Small,Fashion,57.09,11.21,94255,10295
ffde1a1a,Ferguson Ltd,Rome,Large,Fashion,33.56,6.67,764396,19166
198bafc2,Robinson LLC,Madrid,Large,Electronics,57.43,11.57,628767,7315
7fada2ca,Adams-Anderson,Berlin,Medium,Electronics,43.65,3.28,373743,5333
48f68415,"Jackson, Gardner and Hernandez",Dublin,Large,Fashion,40.81,11.45,782259,8552
d6e5a31f,"Mcgrath, Brooks and Ramirez",London,Small,Home Decor,65.16,2.27,125993,2885
8092bc60,"Love, Rubio and Allen",Lisbon,Medium,Health,43.57,13.71,470722,5387
c47e1099,Shaw-Jordan,Dublin,Small,Electronics,34.56,7.95,75963,3465
5d13afb8,"Morris, Wright and Miller",Lisbon,Medium,Home Decor,55.28,4.89,184376,1487
f50e9f27,"Joseph, Fields and Reed",Amsterdam,Small,Health,66.49,4.75,62177,19558
a06bc341,"Martinez, Burns and Johnson",Paris,Medium,Home Decor,57.33,12.16,457211,5339
48016695,Mills-Kemp,Berlin,Medium,Groceries,24.56,4.21,402507,13202
829816df,"Lewis, Lane and Hunter",Paris,Large,Groceries,27.69,6.93,998489,9980
d4dcfdff,Krause Inc,Lisbon,Medium,Electronics,60.07,8.12,359004,9253
202bde53,"Mcdaniel, Fernandez and Rojas",Amsterdam,Small,Electronics,62.07,13.46,105800,4947
dc81e2c8,Anderson-Todd,Lisbon,Small,Fashion,20.27,9.3,136487,18466
6a16f262,Rodriguez PLC,Madrid,Medium,Electronics,36.23,3.67,205520,3057
9d29c7b2,Phillips-Lynch,Rome,Large,Electronics,71.6,5.96,666617,4083
c0bc41c8,"Johnson, Wood and Montgomery",Madrid,Small,Electronics,26.02,9.96,89257,8791
1f0662d3,Davis-Smith,Dublin,Large,Groceries,49.11,9.28,834345,5576
edd2506f,Weaver-Everett,Madrid,Medium,Health,78.43,6.24,281767,5302
f011c58d,Williams-Macdonald,Berlin,Small,Health,52.72,10.91,83341,11529
797e051d,"Horton, Perry and Foster",London,Large,Electronics,64.16,14.57,658603,18784
ae0546de,Rich-Santana,Lisbon,Medium,Fashion,45.89,9.88,451246,7497
363c8cd7,Smith Ltd,Paris,Small,Electronics,55.33,14.81,106360,12609
61a43cc5,Garcia-Chen,London,Medium,Health,76.57,3.32,394985,18789
17010fd6,Bell and Sons,Madrid,Medium,Home Decor,23.44,8.28,483731,17497
3411c3db,Myers PLC,Rome,Large,Health,51.82,12.61,783895,6629
8baacd92,Martinez Group,Rome,Large,Groceries,62.64,7.69,712091,6632
b80146b6,Vargas Ltd,Dublin,Large,Health,35.97,7.75,845224,6514
f83614b4,Larson PLC,Rome,Medium,Electronics,71.74,9.93,317187,13230
80c6df81,"Zavala, Davis and Spence",London,Large,Groceries,30.13,3.23,596242,12480
cafb5c30,Young-Cole,Dublin,Small,Health,31.0,11.21,136990,14295
12eae44c,Anderson Inc,Berlin,Medium,Groceries,30.33,6.76,458797,9255
51cf08ee,"Rogers, Garcia and Key",Berlin,Large,Fashion,25.44,14.24,915718,6325
76aae4b2,Willis-Mathis,Paris,Medium,Fashion,37.25,9.03,461439,1375
e6a3b28d,"Melendez, Morris and Lucas",Dublin,Large,Groceries,43.67,12.64,732461,2302
e025f1b8,Hicks Group,Berlin,Medium,Groceries,20.01,13.86,329669,2724
3357687b,Rivera-Rogers,Rome,Medium,Electronics,31.11,7.68,299444,2289
aab34cb6,"Warren, Clark and Spencer",Dublin,Large,Electronics,56.87,1.7,898595,3765
43bba167,Thompson-Smith,Paris,Small,Home Decor,65.78,8.54,73283,5406
161d27c9,Adams-Lewis,Berlin,Medium,Groceries,25.62,14.29,266494,13527
4758f575,"Pacheco, Cochran and Lewis",Dublin,Large,Fashion,45.19,1.3,777284,5704
e9339403,Bates-Arroyo,Lisbon,Medium,Fashion,39.22,4.93,208143,14696
e0b84298,Roberson-Davis,Dublin,Medium,Groceries,72.22,6.47,264499,18226
f1db2d0a,Howard Ltd,Rome,Small,Fashion,54.35,4.2,72736,7549
01cb50fb,Avila-Rojas,Madrid,Medium,Fashion,46.68,6.96,226868,8305
c8596944,Hardy Group,London,Small,Electronics,67.19,2.61,134268,9486
805f0007,Lynch-Armstrong,Madrid,Large,Fashion,77.9,5.2,992145,7555
39e9ee14,"Wright, Craig and Ortega",London,Medium,Home Decor,36.56,12.44,210977,7443
1995deff,Dawson-Watson,Lisbon,Small,Groceries,48.19,13.53,118597,12862
21b477ba,Diaz Inc,Lisbon,Medium,Fashion,45.32,10.7,281601,10578
307769ad,Carter-Mejia,Berlin,Large,Fashion,69.13,13.32,924072,3276
b8b65177,Ross-Mooney,Lisbon,Medium,Home Decor,26.01,8.71,160367,3835
059213cf,Spencer-Bell,Lisbon,Large,Health,53.88,3.41,865604,6988
dc761924,Green LLC,Dublin,Small,Home Decor,53.62,7.23,84944,9759
559d1131,Deleon-Rogers,London,Medium,Electronics,33.14,5.83,325763,7434
60ace024,Duke-Ruiz,Amsterdam,Large,Home Decor,46.92,11.65,505652,6423
1ae807d9,"Smith, Haas and Garcia",Rome,Medium,Health,42.18,4.16,221731,14697
0e7c5ca3,Martin-Park,Dublin,Medium,Groceries,30.38,8.22,289577,3071
df30c012,"Bailey, Ferguson and Duffy",Dublin,Small,Health,40.33,8.01,94199,11254
